Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,699,1,7,1.01,692,717,692,18362,13044437,60507194490,86562510,KSQ,유통/소매
043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,747,1,1,0.13,754,760,736,821255,611229418,84703418379,113391457,KSQ,건설
044180,KR7044180008,KD,KOSDAQ,중견기업부,633,2,-58,-8.39,701,718,633,568547,376034380,16912366767,26717799,KSQ,운송/항공/물류
044340,KR7044340008,위닉스,KOSDAQ,중견기업부,6560,1,190,2.98,6390,6560,6390,29856,193531860,117249668000,17873425,KSQ,가전제품
044380,KR7044380004,주연테크,KOSPI,,351,1,1,0.29,347,356,347,75187,26503700,23307752052,66403852,STK,IT하드웨어/반도체
044450,KR7044450005,KSS해운,KOSPI,,9990,1,140,1.42,9860,10000,9860,33374,332430400,230627941200,23085880,STK,운송/항공/물류
044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,472,1,1,0.21,474,483,456,142950,67266374,19193279616,40663728,KSQ,기타금융
044490,KR7044490001,태웅,KOSDAQ,우량기업부,26000,2,-1500,-5.45,26900,26900,26000,377281,9908407300,520191906000,20007381,KSQ,철강/비철금속
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1277,1,6,0.47,1259,1285,1259,10000,12763103,23631889999,18505787,KSQ,자동차 부품
044820,KR7044820009,코스맥스비티아이,KOSPI,,15260,1,440,2.97,14820,15500,14670,23652,360183525,146555834460,9603921,STK,화장품
044960,KR7044960003,이글벳,KOSDAQ,중견기업부,4490,1,35,0.79,4435,4510,4435,24810,110682810,56762054670,12641883,KSQ,바이오/제약/신약개발
044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,17080,1,150,0.89,16930,17300,16800,10929,187407340,137255973120,8036064,KSQ,반도체 소재
045060,KR7045060001,오공,KOSDAQ,우량기업부,2655,1,55,2.12,2600,2655,2535,30169,79096450,44980940970,16941974,KSQ,정유/화학/가스
045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,16380,1,100,0.61,16210,16380,16190,30855,502438410,294840000000,18000000,KSQ,건설
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2905,1,65,2.29,2840,2965,2840,9881,28647400,30059095325,10347365,KSQ,반도체 장비
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,5420,2,-380,-6.55,5890,5960,5310,243387,1338927570,46384576800,8558040,KSQ,IT소프트웨어
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,4535,2,-35,-0.77,4845,4870,4390,1287201,5894503520,319596764695,70473377,KSQ,전력기기
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,865,2,-1,-0.12,860,877,859,25340,21879391,27861037580,32209292,KSQ,건설
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,4565,2,-35,-0.76,4620,4620,4550,3155,14405700,29672500000,6500000,KSQ,건자재
045660,KR7045660008,에이텍,KOSDAQ,벤처기업부,15680,2,-3790,-19.47,20400,20450,15660,518670,8980021200,129516800000,8260000,KSQ,IT하드웨어/반도체
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,3020,1,60,2.03,3005,3025,2965,5946,17872700,79470925520,26314876,KSQ,IT하드웨어/반도체
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,2480,2,-25,-1.0,2505,2505,2400,201863,495062535,68074725280,27449486,KSQ,원자력
046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,2410,2,-30,-1.23,2430,2455,2340,32672,78691434,105214787080,43657588,KSQ,진단기기/의료기기
046310,KR7046310009,백금T&A,KOSDAQ,우량기업부,2860,1,60,2.14,2800,2860,2800,22757,64725475,46957313260,16418641,KSQ,IT하드웨어/반도체
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1214,1,11,0.91,1230,1230,1206,42671,51982902,52411940662,43172933,KSQ,엔터테인먼트
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4415,1,50,1.15,4420,4470,4370,28755,127073425,167817690830,38010802,KSQ,IT소프트웨어
046890,KR7046890000,서울반도체,KOSDAQ GLOBAL,중견기업부,6710,1,140,2.13,6610,6810,6610,92006,618191485,391229234000,58305400,KSQ,IT하드웨어/반도체
046940,KR7046940003,우원개발,KOSDAQ,벤처기업부,2880,2,-50,-1.71,2850,2890,2820,233049,663720661,52054128000,18074350,KSQ,건설
046970,KR7046970000,우리로,KOSDAQ,벤처기업부,1389,1,12,0.87,1377,1396,1376,259451,359006697,60872923611,43824999,KSQ,IT하드웨어/반도체
047040,KR7047040001,대우건설,KOSPI,,4315,1,150,3.6,4225,4340,4180,1214302,5198912667,1793411682970,415622638,STK,건설
047050,KR7047050000,포스코인터내셔널,KOSPI,,49950,1,1550,3.2,48450,50600,48450,267981,13380234200,8787343260600,175922788,STK,지주회사
047080,KR7047080007,한빛소프트,KOSDAQ,중견기업부,1355,2,-10,-0.73,1360,1394,1349,22216,30230248,33634300510,24822362,KSQ,게임
047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,4495,1,100,2.28,4485,4505,4370,33267,148374745,164565343725,36610755,KSQ,IT하드웨어/반도체
047400,KR7047400007,유니온머티리얼,KOSPI,,1691,2,-33,-1.91,1715,1722,1674,73262,123721795,71022000000,42000000,STK,철강/비철금속
047560,KR7047560008,이스트소프트,KOSDAQ,중견기업부,21200,1,550,2.66,21500,21550,20500,232001,4892357025,246914110400,11646892,KSQ,IT소프트웨어
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,1752,1,17,0.98,1740,1770,1734,22974,40246842,66300238704,37842602,KSQ,의류
047810,KR7047810007,한국항공우주,KOSPI,,86400,1,2600,3.1,87800,88900,84400,995753,86321212050,8421849244800,97475107,STK,방위산업
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,4520,1,60,1.35,4420,4565,4420,82565,372017135,110531763600,24453930,KSQ,엔터테인먼트
047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,18800,2,-240,-1.26,18220,19220,18200,97368,1828127790,616477492800,32791356,KSQ,바이오/제약/신약개발
048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,11030,1,200,1.85,10980,11070,10830,99359,1090681350,529678336240,48021608,KSQ,바이오/제약/신약개발
048430,KR7048430003,유라테크,KOSDAQ,우량기업부,9300,2,-460,-4.71,9920,9940,9050,188103,1766438895,107136000000,11520000,KSQ,자동차 부품
048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,4260,1,85,2.04,4130,4300,4120,46081,194670035,42600000000,10000000,KSQ,철강/비철금속
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,4325,2,-20,-0.46,4350,4360,4245,59182,253845437,147702045650,34150762,KSQ,바이오/제약/신약개발
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1391,1,9,0.65,1384,1399,1382,93084,129523439,134530036420,96714620,KSQ,엔터테인먼트
048770,KR7048770002,TPC,KOSDAQ,벤처기업부,1913,1,11,0.58,1903,1949,1901,8234,15682064,30030256783,15697991,KSQ,로봇
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1070,1,4,0.38,1066,1075,1063,12395,13234664,20034597610,18723923,KSQ,정유/화학/가스
048870,KR7048870000,시너지이노베이션,KOSDAQ,벤처기업부,2705,1,25,0.93,2690,2720,2680,87660,236754755,238310010395,88099819,KSQ,바이오/제약/신약개발
048910,KR7048910004,대원미디어,KOSDAQ,우량기업부,10850,2,-200,-1.81,11050,11520,10730,106917,1169230470,136481564100,12578946,KSQ,엔터테인먼트
049070,KR7049070006,인탑스,KOSDAQ,우량기업부,15610,1,410,2.7,15280,15640,15280,39217,609402830,268492000000,17200000,KSQ,IT하드웨어/반도체
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,520,1,4,0.78,520,529,517,77242,40161185,44139340440,84883347,KSQ,IT하드웨어/반도체
049120,KR7049120009,파인디앤씨,KOSDAQ,벤처기업부,990,1,7,0.71,983,994,967,23115,22560899,51492616560,52012744,KSQ,자동차 부품
049430,KR7049430002,코메론,KOSDAQ,우량기업부,10110,1,140,1.4,9970,10160,9910,19793,199381530,91475280000,9048000,KSQ,조선/기계/중공업
049470,KR7049470008,SGA,KOSDAQ,중견기업부,349,2,-7,-1.97,353,356,349,40541,14249482,20542924901,58862249,KSQ,IT소프트웨어
049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2440,1,95,4.05,2360,2450,2360,132136,318212271,76670614520,31422383,KSQ,IT소프트웨어
049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,3685,3,0,0.0,3700,3740,3660,38906,144117670,118831683740,32247404,KSQ,IT하드웨어/반도체
049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3475,2,-10,-0.29,3450,3475,3440,1032,3559530,68131812575,19606277,KSQ,디스플레이 소재
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,857,2,-4,-0.46,858,870,850,266097,228136649,77722091873,90690889,KSQ,IT하드웨어/반도체
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,10160,2,-250,-2.4,10470,10470,10000,85787,869459820,145288000000,14300000,KSQ,기타금융
049770,KR7049770001,동원F&B,KOSPI,,41150,1,500,1.23,40600,41650,40600,8004,329687150,794014763000,19295620,STK,음식료
049800,KR7049800006,우진플라임,KOSPI,,2045,3,0,0.0,2055,2055,2025,21356,43582385,40900000000,20000000,STK,조선/기계/중공업
049830,KR7049830003,승일,KOSDAQ,중견기업부,8510,1,10,0.12,8480,8620,8430,1461,12397100,52184273120,6132112,KSQ,건자재
049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,17220,1,250,1.47,16920,17260,16920,10047,172360210,151843962480,8817884,KSQ,디스플레이 장비
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,13050,1,140,1.08,12950,13140,12840,8126,105283790,122670000000,9400000,KSQ,바이오/제약/신약개발
050090,KR7050090000,비케이홀딩스,KOSDAQ,투자주의환기종목(소속부없음),853,1,24,2.9,830,870,830,55625,47242602,16876378955,19784735,KSQ,지주회사
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,746,1,18,2.47,729,746,722,119257,87783893,55072792028,73824118,KSQ,자동차 부품
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,2450,2,-40,-1.61,2490,2490,2415,3602,8810520,33232010700,13564086,KSQ,바이오/제약/신약개발
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1635,1,17,1.05,1618,1677,1616,23048,37490276,26707198530,16334678,KSQ,건자재
050860,KR7050860006,아세아텍,KOSDAQ,우량기업부,2130,1,20,0.95,2115,2140,2110,11991,25469672,47925000000,22500000,KSQ,조선/기계/중공업
050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,6950,1,300,4.51,6730,6950,6720,595942,4105082925,424611855450,61095231,KSQ,통신
050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,10760,2,-1380,-11.37,12300,12570,10580,171001,1905031265,72640760000,6751000,KSQ,IT소프트웨어
051160,KR7051160000,지어소프트,KOSDAQ,중견기업부,10140,1,370,3.79,9790,10140,9770,54908,549358925,156910720200,15474430,KSQ,IT소프트웨어
051360,KR7051360006,토비스,KOSDAQ,우량기업부,14880,1,30,0.2,15010,15060,14840,26866,400657845,239077823040,16067058,KSQ,IT하드웨어/반도체
051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,8270,1,150,1.85,8240,8270,8190,10228,84250550,192918193440,23327472,KSQ,IT하드웨어/반도체
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,2385,1,60,2.58,2325,2420,2325,39582,94196035,36586071720,15340072,KSQ,IT하드웨어/반도체
051390,KR7051390003,YW,KOSDAQ,중견기업부,3735,1,25,0.67,3710,3735,3710,3201,11937355,42412299480,11355368,KSQ,의류
051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,3950,1,40,1.02,3935,3980,3915,10574,41759380,56090000000,14200000,KSQ,전력기기
051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,26450,1,350,1.34,26500,26800,26100,7643,203027650,314003449700,11871586,KSQ,음식료
051600,KR7051600005,한전KPS,KOSPI,,42200,1,200,0.48,41750,42250,41300,114404,4766191600,1899000000000,45000000,STK,전력기기
051630,KR7051630002,진양화학,KOSPI,,2070,1,10,0.49,2060,2075,2035,61134,125808498,43884000000,21200000,STK,정유/화학/가스
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,840,1,4,0.48,833,855,833,28498,24050840,19523485800,23242245,KSQ,엔터테인먼트
051900,KR7051900009,LG생활건강,KOSPI,,331500,1,9000,2.79,326500,333500,326500,31583,10439080500,5177432305500,15618197,STK,화장품
051910,KR7051910008,LG화학,KOSPI,,199700,1,4400,2.25,197300,202500,197200,156221,31208850750,14097290897100,70592343,STK,정유/화학/가스
051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,3150,1,80,2.61,3115,3195,3105,617781,1948024574,320677241850,101802299,KSQ,이차전지 소재
052020,KR7052020005,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),6480,2,-120,-1.82,6650,6860,6450,102693,678355660,440531725680,67983291,KSQ,바이오/제약/신약개발
052220,KR7052220001,iMBC,KOSDAQ,중견기업부,3985,2,-195,-4.67,4255,4315,3950,795093,3245037822,91655000000,23000000,KSQ,미디어
052260,KR7052260007,현대바이오랜드,KOSDAQ,우량기업부,4800,3,0,0.0,4825,4840,4750,27536,131903207,144000000000,30000000,KSQ,헬스케어
052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,2650,3,0,0.0,2620,2680,2620,8780,23350545,44692628950,16865143,KSQ,기타
052330,KR7052330008,코텍,KOSDAQ,우량기업부,9850,1,210,2.18,9700,9860,9680,27613,269985720,162792663900,16527174,KSQ,IT하드웨어/반도체
052400,KR7052400009,코나아이,KOSDAQ,우량기업부,56700,1,11250,24.75,55500,59000,50200,3672704,206112619750,825738599700,14563291,KSQ,IT소프트웨어
052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,1422,1,12,0.85,1414,1425,1407,264233,374159239,129644414028,91170474,KSQ,정유/화학/가스
052460,KR7052460003,아이크래프트,KOSDAQ,중견기업부,2430,1,40,1.67,2390,2435,2385,142792,344451190,35497284480,14607936,KSQ,IT소프트웨어
052600,KR7052600004,한네트,KOSDAQ,중견기업부,4510,1,40,0.89,4510,4590,4455,70972,319451268,52152287000,11563700,KSQ,기타금융
052690,KR7052690005,한전기술,KOSPI,,61200,2,-700,-1.13,61300,61300,58800,271874,16361102150,2339064000000,38220000,STK,원자력
052710,KR7052710001,아모텍,KOSDAQ,중견기업부,8380,2,-110,-1.3,8480,8750,8370,44966,381964620,122474613420,14615109,KSQ,IT하드웨어/반도체
052790,KR7052790003,액토즈소프트,KOSDAQ,중견기업부,6330,1,70,1.12,6260,6350,6260,2778,17504210,71722938540,11330638,KSQ,게임
052860,KR7052860004,아이앤씨,KOSDAQ,벤처기업부,1843,2,-17,-0.91,1860,1894,1795,10902,20062176,32921239922,17862854,KSQ,IT하드웨어/반도체
052900,KR7052900008,KX하이텍,KOSDAQ,우량기업부,942,1,1,0.11,942,949,931,58209,54786816,51911281014,55107517,KSQ,반도체 소재
053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,17470,2,-550,-3.05,18340,18340,17350,326436,5776001300,570992764360,32684188,KSQ,바이오/제약/신약개발
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,2750,1,20,0.73,2730,2765,2715,42834,117605924,82465891750,29987597,KSQ,정유/화학/가스
053060,KR7053060000,세동,KOSDAQ,중견기업부,1311,1,21,1.63,1290,1312,1282,45500,58740263,23148876309,17657419,KSQ,자동차 부품
053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,12560,1,340,2.78,12530,12660,12520,33366,419906055,163277575920,12999807,KSQ,자동차 부품
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,8540,2,-270,-3.06,8910,9020,8510,35968,312573890,51240000000,6000000,KSQ,디스플레이 부품
053210,KR7053210001,스카이라이프,KOSPI,,4735,1,15,0.32,4725,4765,4715,68632,324978067,225021191925,47522955,STK,미디어
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,4075,2,-110,-2.63,4185,4185,4070,16634,68436380,76284000000,18720000,KSQ,철강/비철금속
053270,KR7053270005,구영테크,KOSDAQ,우량기업부,2275,1,15,0.66,2260,2310,2260,19407,44026700,62358671375,27410405,KSQ,자동차 부품
053280,KR7053280004,예스24,KOSDAQ,중견기업부,4335,1,20,0.46,4320,4375,4320,8741,37861090,108375000000,25000000,KSQ,유통/소매
053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),2555,2,-95,-3.58,2650,2650,2535,132038,340147444,42224714385,16526307,KSQ,미디어
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5930,2,-30,-0.5,6100,6420,5820,2992790,18407378115,251677270730,42441361,KSQ,IT소프트웨어
053350,KR7053350005,이니텍,KOSDAQ,중견기업부,8820,1,360,4.26,8680,8910,8500,53934,473744660,174555879120,19790916,KSQ,IT소프트웨어
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,5990,1,30,0.5,5930,6140,5900,679607,4099614645,88608889970,14792803,KSQ,IT하드웨어/반도체
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,20400,1,2240,12.33,21000,21850,17130,10549283,211107004525,278179459200,13636248,KSQ,IT소프트웨어
053610,KR7053610002,프로텍,KOSDAQ,우량기업부,23550,1,850,3.74,23500,23700,23200,15800,371276350,259050000000,11000000,KSQ,반도체 장비
053620,KR7053620001,태양,KOSDAQ,우량기업부,6630,1,80,1.22,6550,6630,6500,2876,18962430,57018000000,8600000,KSQ,건자재
053690,KR7053690004,한미글로벌,KOSPI,,17700,1,240,1.37,17580,17700,17460,35593,624200150,193948635000,10957550,STK,건설
053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,4140,1,45,1.1,4100,4150,4080,29177,120065785,94711566600,22877190,KSQ,자동차 부품
053800,KR7053800009,안랩,KOSDAQ,우량기업부,62500,2,-100,-0.16,62300,62700,61800,27244,1696954150,695406625000,11126506,KSQ,IT소프트웨어
053950,KR7053950002,경남제약,KOSDAQ,중견기업부,671,1,1,0.15,674,676,667,50885,34137012,52436877218,78147358,KSQ,바이오/제약/신약개발
053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,3755,1,30,0.81,3760,3770,3720,17220,64537885,71280350165,18982783,KSQ,바이오/제약/신약개발
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4780,1,75,1.59,4715,4815,4700,23319,110989395,76820766200,16071290,KSQ,IT하드웨어/반도체
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,8210,1,130,1.61,8120,8240,8110,21469,175698855,131610905810,16030561,KSQ,기타
054090,KR7054090006,삼진엘앤디,KOSDAQ,벤처기업부,787,1,13,1.68,775,789,775,10133,7951129,19642915584,24959232,KSQ,자동차 부품
054180,KR7054180005,메디콕스,KOSDAQ,투자주의환기종목(소속부없음),214,2,-1,-0.47,212,239,207,10054562,2221863422,17735952562,82878283,KSQ,바이오/제약/신약개발
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,5150,1,30,0.59,5150,5180,5110,20009,102782650,130249731500,25291210,KSQ,IT하드웨어/반도체
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,356,1,3,0.85,354,362,354,110061,39448636,21343296836,59953081,KSQ,전력기기
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,637,1,20,3.24,635,647,609,1184901,743533569,73727583930,115741890,KSQ,운송/항공/물류
054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,13350,1,210,1.6,13330,13430,13270,17566,234747535,202175510550,15144233,KSQ,IT하드웨어/반도체
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,5030,1,10,0.2,5060,5060,4950,73078,365833150,65390000000,13000000,KSQ,자동차 부품
054620,KR7054620000,APS,KOSDAQ,중견기업부,5570,1,100,1.83,5470,5680,5370,22823,126980670,110810810970,19894221,KSQ,디스플레이 장비
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,7380,1,30,0.41,7440,7500,7320,53719,396835375,105939309600,14354920,KSQ,바이오/제약/신약개발
054780,KR7054780002,키이스트,KOSDAQ,중견기업부,4190,1,40,0.96,4250,4250,4160,5490,23059650,81905252670,19547793,KSQ,엔터테인먼트
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,11090,1,490,4.62,10620,11280,10620,23134,254531180,114756614040,10347756,KSQ,지주회사
