Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
003680,KR7003680006,한성기업,KOSPI,,5050,2,-10,-0.2,5060,5100,5010,12254,62101820,31358050750,6209515,STK
006200,KR7006200000,한국전자홀딩스,KOSPI,,659,2,-7,-1.05,670,671,655,46845,30922459,30843266624,46803136,STK
000760,KR7000760009,이화산업,KOSPI,,11000,1,200,1.85,10800,11200,10580,1242,13464050,30800000000,2800000,STK
024070,KR7024070005,WISCOM,KOSPI,,2000,1,4,0.2,2020,2020,1989,9684,19322443,30652876000,15326438,STK
002070,KR7002070001,비비안,KOSPI,,980,2,-10,-1.01,990,996,960,265142,259768393,30501301460,31123777,STK
009140,KR7009140005,경인전자,KOSPI,,19340,2,-10,-0.05,19360,19650,19010,1588,30639980,30379213980,1570797,STK
001465,KR7001461003,BYC우,KOSPI,,13970,1,420,3.1,13700,14040,13460,12867,177652635,30089284500,2153850,STK
007120,KR7007120009,미래아이앤지,KOSPI,,1040,1,7,0.68,1041,1055,1027,161403,168637955,30033752320,28878608,STK
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1773,2,-27,-1.5,1800,1805,1769,22455,40098973,29979242118,16908766,STK
005320,KR7005320007,온타이드,KOSPI,,437,2,-3,-0.68,438,440,432,58234,25463015,29507210577,67522221,STK
119650,KR7119650000,KC코트렐,KOSPI,,459,0,0,0.0,0,0,0,0,0,29474377011,64214329,STK
003535,KR7003531001,한화투자증권우,KOSPI,,6100,1,150,2.52,6240,6240,6000,5296,32546580,29280000000,4800000,STK
000040,KR7000040006,KR모터스,KOSPI,,472,1,12,2.61,471,490,443,2156180,1007698005,28382713696,60132868,STK
025620,KR7025620006,제이준코스메틱,KOSPI,,6260,1,530,9.25,5700,6260,5680,63578,380999575,28075135960,4484846,STK
002420,KR7002420008,세기상사,KOSPI,,5020,1,50,1.01,4980,5040,4960,4916,24467410,27905416960,5558848,STK
133820,KR7133820001,화인베스틸,KOSPI,,901,2,-29,-3.12,930,930,861,91561,81562473,27774332318,30826118,STK
001420,KR7001420009,태원물산,KOSPI,,3650,1,30,0.83,3620,3665,3620,1079,3920290,27740000000,7600000,STK
004365,KR7004361002,세방우,KOSPI,,7440,2,-40,-0.53,7480,7600,7420,11920,89064600,27448020000,3689250,STK
001070,KR7001070002,대한방직,KOSPI,,5120,2,-80,-1.54,5200,5240,5110,3392,17526250,27136000000,5300000,STK
002690,KR7002690006,동일제강,KOSPI,,1276,1,15,1.19,1261,1286,1254,14070,17787245,25903259360,20300360,STK
001795,KR7001791003,대한제당우,KOSPI,,3990,1,730,22.39,3260,4200,3115,6644290,24806378729,25866212400,6482760,STK
019685,KR7019681006,대교우B,KOSPI,,1327,1,3,0.23,1337,1347,1317,64402,85711917,25779615730,19426990,STK
019175,KR7019171008,신풍제약우,KOSPI,,11700,2,-550,-4.49,12250,12250,11700,1984,23564980,25740000000,2200000,STK
014910,KR7014910004,성문전자,KOSPI,,1134,1,11,0.98,1124,1144,1124,39313,44464160,25470756990,22460985,STK
145210,KR7145210001,다이나믹디자인,KOSPI,,717,1,43,6.38,674,727,674,134746,95036034,24795069579,34581687,STK
088790,KR7088790001,진도,KOSPI,,1937,1,7,0.36,1970,1977,1828,95168,184737832,24111280128,12447744,STK
003495,KR7003491008,대한항공우,KOSPI,,21700,1,200,0.93,21500,22400,21250,6239,135357550,24104229800,1110794,STK
009310,KR7009310004,참엔지니어링,KOSPI,,283,0,0,0.0,0,0,0,0,0,24017479577,84867419,STK
044380,KR7044380004,주연테크,KOSPI,,359,3,0,0.0,354,362,350,180805,64285958,23838982868,66403852,STK
001685,KR7001681006,대상우,KOSPI,,17100,2,-20,-0.12,17250,17250,17040,7411,127185440,23430813300,1370223,STK
030720,KR7030720007,동원수산,KOSPI,,5030,2,-40,-0.79,5170,5170,5030,5999,30336660,23408639150,4653805,STK
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
008775,KR7008771008,호텔신라우,KOSPI,,30750,3,0,0.0,31350,31350,30500,1326,40763050,23120279250,751879,STK
084870,KR7084870005,TBH글로벌,KOSPI,,1100,2,-28,-2.48,1126,1126,1087,17394,19287804,22942500900,20856819,STK
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,7610,2,-40,-0.52,7660,7940,7570,643,4939430,22725743000,2986300,STK
004105,KR7004101002,태양금속우,KOSPI,,6600,1,170,2.64,7240,8350,6420,1198916,8766796415,21780000000,3300000,STK
015260,KR7015260003,에이엔피,KOSPI,,468,2,-8,-1.68,476,476,461,32170,15092993,21114706392,45116894,STK
025890,KR7025890005,한국주강,KOSPI,,1841,2,-23,-1.23,1871,1871,1823,25145,46088512,20820345819,11309259,STK
084670,KR7084670009,동양고속,KOSPI,,7040,1,70,1.0,6970,7070,6970,479,3379200,20384805760,2895569,STK
00499K,KR700499K014,롯데지주우,KOSPI,,24800,2,-50,-0.2,24850,24850,24700,74,1835175,19978954400,805603,STK
010400,KR7010400000,우진아이엔에스,KOSPI,,2620,1,35,1.35,2585,2695,2585,3127,8162800,19969640000,7622000,STK
108675,KR7108671009,LX하우시스우,KOSPI,,18140,1,20,0.11,18150,18200,18120,1130,20533870,18726466200,1032330,STK
152550,KR7152550000,한국ANKOR유전,KOSPI,,267,3,0,0.0,269,269,265,211574,56247158,18695340000,70020000,STK
001770,KR7001770007,SHD,KOSPI,,15310,2,-60,-0.39,15370,15500,15000,3926,60296220,18599782180,1214878,STK
084695,KR7084691005,대상홀딩스우,KOSPI,,19950,2,-450,-2.21,21600,21600,19890,29316,598597300,18223965900,913482,STK
33637L,KR733637K028,솔루스첨단소재2우B,KOSPI,,4705,2,-240,-4.85,4945,4945,4585,81832,385233327,17776882680,3778296,STK
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,21000,1,200,0.96,20400,21100,20400,46,943800,17765790000,845990,STK
009440,KR7009440009,KC그린홀딩스,KOSPI,,756,0,0,0.0,0,0,0,0,0,17568790596,23239141,STK
000075,KR7000071001,삼양홀딩스우,KOSPI,,57700,1,300,0.52,57500,57800,57500,30,1732700,17544146600,304058,STK
007815,KR7007811003,코리아써우,KOSPI,,5900,3,0,0.0,5840,5980,5840,52,307870,17491671000,2964690,STK
002355,KR7002351005,넥센타이어1우B,KOSPI,,2640,3,0,0.0,2630,2685,2620,22031,58433245,17160000000,6500000,STK
000087,KR7000082008,하이트진로2우B,KOSPI,,15180,2,-20,-0.13,15200,15210,15150,434,6593735,17155494840,1130138,STK
35320K,KR735320K011,대덕전자1우,KOSPI,,7610,2,-30,-0.39,7640,7700,7610,384,2936340,15946899590,2095519,STK
204210,KR7204210009,스타에스엠리츠,KOSPI,,2035,0,0,0.0,0,0,0,0,0,15927568525,7826815,STK
002025,KR7002021004,코오롱우,KOSPI,,14050,2,-430,-2.97,14400,14500,14050,3305,46822530,15123279500,1076390,STK
004985,KR7004981007,성신양회우,KOSPI,,19110,4,4410,30.0,19110,19110,19110,116259,2221709490,14058175950,735645,STK
004835,KR7004831004,덕성우,KOSPI,,10060,2,-80,-0.79,10470,10470,10010,15972,164542385,14003520000,1392000,STK
140910,KR7140910001,에이리츠,KOSPI,,3130,0,0,0.0,0,0,0,0,0,13969290160,4463032,STK
008500,KR7008500001,일정실업,KOSPI,,11330,2,-290,-2.5,11620,11620,11330,1031,11855190,13596000000,1200000,STK
000545,KR7000541003,흥국화재우,KOSPI,,17410,2,-1090,-5.89,16990,20650,16370,672169,12589352205,13370880000,768000,STK
004255,KR7004251005,NPC우,KOSPI,,2360,1,20,0.85,2375,2375,2345,2206,5195855,12460800000,5280000,STK
001067,KR7001062009,JW중외제약2우B,KOSPI,,59200,2,-700,-1.17,59000,59900,59000,9,533400,12430401600,209973,STK
000225,KR7000221002,유유제약1우,KOSPI,,5240,1,60,1.16,5190,5330,5190,22534,118241600,11878713200,2266930,STK
005725,KR7005721006,넥센우,KOSPI,,3215,2,-85,-2.58,3200,3215,3200,114,365420,11575929000,3600600,STK
38380K,KR738380K012,LX홀딩스1우,KOSPI,,7900,3,0,0.0,8100,8100,7880,1895,14972500,11575751500,1465285,STK
18064K,KR718064K016,한진칼우,KOSPI,,21550,1,150,0.7,21800,21800,21300,1113,23925700,11567307300,536766,STK
003075,KR7003071008,코오롱글로벌우,KOSPI,,14980,1,120,0.81,14860,14980,14600,1974,29056090,11096240260,740737,STK
145995,KR7145991006,삼양사우,KOSPI,,29800,2,-50,-0.17,29900,29900,29750,221,6593000,11028086000,370070,STK
00806K,KR700806K010,대덕1우,KOSPI,,8030,1,100,1.26,7970,8090,7830,3622,29037720,9735226710,1212357,STK
006345,KR7006341002,대원전선우,KOSPI,,3705,1,55,1.51,3640,3745,3610,34007,125214573,9711546000,2621200,STK
001065,KR7001061001,JW중외제약우,KOSPI,,27650,1,150,0.55,27500,27650,27500,72,1986300,9454945150,341951,STK
26490K,KR726490K013,크라운제과우,KOSPI,,11680,1,1310,12.63,10580,12480,10410,140839,1636840650,9035180800,773560,STK
000885,KR7000881003,한화우,KOSPI,,40700,3,0,0.0,40700,40700,40700,40,1628000,8100643100,199033,STK
45014K,KR745014K018,코오롱모빌리티그룹우,KOSPI,,3100,2,-30,-0.96,3100,3155,3085,6609,20568885,7613972000,2456120,STK
000325,KR7000321000,노루홀딩스우,KOSPI,,30700,1,600,1.99,30000,30750,30000,347,10507600,7477261300,243559,STK
001755,KR7001751007,한양증권우,KOSPI,,13280,1,50,0.38,13230,13290,13180,599,7931810,6972000000,525000,STK
001515,KR7001511005,SK증권우,KOSPI,,1751,2,-21,-1.19,1791,1792,1751,4824,8550862,6850812014,3912514,STK
45226K,KR745226K018,한화갤러리아우,KOSPI,,2355,2,-15,-0.63,2370,2370,2355,931,2197475,6840026850,2904470,STK
090355,KR7090351008,노루페인트우,KOSPI,,13410,1,130,0.98,13780,13780,13200,1636,22281670,6210519660,463126,STK
005745,KR7005741004,크라운해태홀딩스우,KOSPI,,10260,1,210,2.09,9850,10800,9850,26840,274927010,6163448760,600726,STK
004545,KR7004541009,깨끗한나라우,KOSPI,,15290,1,780,5.38,15300,15500,14500,2720,41562750,5598586400,366160,STK
007575,KR7007571003,일양약품우,KOSPI,,12200,1,800,7.02,11830,12220,11780,4585,55485860,5429976000,445080,STK
36328K,KR736328K013,티와이홀딩스우,KOSPI,,4255,1,180,4.42,3995,4500,3995,40449,171507850,5289024570,1243014,STK
000145,KR7000141002,하이트진로홀딩스우,KOSPI,,10340,2,-10,-0.1,10350,10350,10340,99,1024570,4868175400,470810,STK
014825,KR7014821003,동원시스템즈우,KOSPI,,17580,3,0,0.0,17860,17860,17500,309,5411180,4643071380,264111,STK
008355,KR7008351009,남선알미우,KOSPI,,14980,2,-170,-1.12,15470,15500,14980,1194,18104140,4612192200,307890,STK
005965,KR7005961008,동부건설우,KOSPI,,19150,2,-40,-0.21,19390,19390,19150,224,4299740,4322767800,225732,STK
014285,KR7014281000,금강공업우,KOSPI,,7200,1,110,1.55,7200,7200,7150,320,2299950,4247100000,589875,STK
012205,KR7012201000,계양전기우,KOSPI,,3605,2,-235,-6.12,3715,3730,3570,2081,7508565,4214529795,1169079,STK
00781K,KR700781K015,코리아써키트2우B,KOSPI,,5310,2,-90,-1.67,5340,5350,5310,560,2973700,4161441690,783699,STK
011155,KR7011151008,CJ씨푸드1우,KOSPI,,19440,2,-360,-1.82,19420,19480,19310,3344,64911650,3888000000,200000,STK
000227,KR7000222000,유유제약2우B,KOSPI,,10660,1,60,0.57,10800,10850,10660,7933,85319300,3470469600,325560,STK
002995,KR7002991008,금호건설우,KOSPI,,11200,2,-340,-2.95,11420,11420,11200,1188,13435090,3273379200,292266,STK
009415,KR7009411000,태영건설우,KOSPI,,4850,1,150,3.19,4745,4990,4745,6929,33862610,3152373900,649974,STK
014915,KR7014911002,성문전자우,KOSPI,,4820,1,240,5.24,4645,4820,4645,45,210805,2892000000,600000,STK
004415,KR7004411005,서울식품우,KOSPI,,1300,2,-110,-7.8,1358,1360,1300,110185,146183397,2891850000,2224500,STK
002785,KR7002781003,진흥기업우B,KOSPI,,3345,2,-15,-0.45,3300,3350,3300,493,1649700,2867394210,857218,STK
002787,KR7002782001,진흥기업2우B,KOSPI,,9480,1,110,1.17,9620,9620,9480,89,850970,2794779840,294808,STK
001525,KR7001521004,동양우,KOSPI,,4395,2,-130,-2.87,4615,4615,4210,11031,47847850,2714927745,617731,STK
001527,KR7001522002,동양2우B,KOSPI,,8110,2,-360,-4.25,8240,8240,8060,3487,28275110,2502494590,308569,STK
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,389000,2,-4000,-1.02,391500,393000,386500,133549,52023987750,20741024092000,53318828,KSQ
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,95500,2,-1000,-1.04,95600,97700,95400,111124,10705249000,9340028352000,97801344,KSQ
028300,KR7028300002,HLB,KOSDAQ,중견기업부,53500,2,-1500,-2.73,54500,54500,53300,269825,14539188300,7031242101000,131425086,KSQ
086520,KR7086520004,에코프로,KOSDAQ,우량기업부,47600,2,-400,-0.83,47550,48450,47400,251132,12011617875,6337384984000,133138340,KSQ
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,284000,1,4500,1.61,280000,289000,278000,104422,29780131750,5509559672000,19399858,KSQ
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,349000,1,9000,2.65,340000,350500,338000,46168,15938179750,4398807517000,12604033,KSQ
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,62900,2,-300,-0.47,62800,63200,62100,50714,3180343450,4120305951100,65505659,KSQ
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,175600,2,-4500,-2.5,177900,179200,172900,216571,38108607750,4091014660000,23297350,KSQ
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,107000,2,-2100,-1.92,108400,109400,106700,105553,11366964800,3917306166000,36610338,KSQ
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,359000,2,-8500,-2.31,365000,366000,357500,38807,13977848250,3772946400000,10509600,KSQ
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),44100,2,-1350,-2.97,45350,45450,43700,168329,7485983475,3595198698000,81523780,KSQ
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,146800,2,-6800,-4.43,152000,152200,146200,145673,21730539100,3443556889600,23457472,KSQ
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,63800,2,-900,-1.39,64200,65400,63100,517905,33291137250,3096086846600,48528007,KSQ
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,172300,0,0,0.0,0,0,0,0,0,2626260351000,15242370,KSQ
041510,KR7041510009,에스엠,KOSDAQ,우량기업부,113000,2,-3300,-2.84,116400,117500,111600,72903,8337432800,2587099970000,22894690,KSQ
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,62400,2,-900,-1.42,64100,64200,62200,206840,13028783350,2217227500800,35532492,KSQ
263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,33800,1,50,0.15,33500,34400,33500,62933,2137861225,2171577499000,64247855,KSQ
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,115700,2,-1800,-1.53,118000,119800,115700,80939,9515604550,2127543549300,18388449,KSQ
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,47050,2,-150,-0.32,46900,47750,46800,36400,1719874775,2054827729900,43673278,KSQ
257720,KR7257720003,실리콘투,KOSDAQ,벤처기업부,33000,2,-850,-2.51,33750,34050,32500,496767,16426166775,2018672964000,61171908,KSQ
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,중견기업부,24000,2,-300,-1.23,24100,24900,23900,212463,5181745175,2003965632000,83498568,KSQ
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,36150,1,1150,3.29,34650,36700,34500,509525,18380823650,1708749804150,47268321,KSQ
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,25900,2,-700,-2.63,26350,27300,25850,416352,11015366575,1666850340400,64357156,KSQ
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,60100,2,-300,-0.5,61000,61300,59700,62135,3757310450,1651785274800,27483948,KSQ
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,77900,2,-3200,-3.95,79500,81100,77100,136591,10729859350,1651036203700,21194303,KSQ
328130,KR7328130000,루닛,KOSDAQ,기술성장기업부,53300,2,-700,-1.3,54900,55700,53200,149886,8128003250,1545446292000,28995240,KSQ
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,75600,2,-1000,-1.31,76100,76500,75100,22641,1713283550,1523558332800,20152888,KSQ
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,29400,1,1700,6.14,27450,29750,27450,548391,15992194600,1511586123600,51414494,KSQ
082270,KR7082270000,젬백스,KOSDAQ,벤처기업부,35125,1,325,0.93,34500,35450,33400,167564,5716267475,1454387892625,41406061,KSQ
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,117000,1,1200,1.04,114600,121100,114500,56484,6681518750,1441387350000,12319550,KSQ
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,204000,1,8300,4.24,194500,210000,194500,25075,5130613200,1425955308000,6989977,KSQ
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,58000,2,-1000,-1.69,59500,60000,57600,79450,4662448800,1406677132000,24253054,KSQ
357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,175700,1,700,0.4,173900,178200,173900,18795,3311431700,1366694046200,7778566,KSQ
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,25100,2,-450,-1.76,25300,25500,24950,23556,592841375,1348246500000,53715000,KSQ
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,25350,1,300,1.2,24850,25700,24850,181239,4603041550,1323928947900,52225994,KSQ
018290,KR7018290007,브이티,KOSDAQ,우량기업부,36400,2,-50,-0.14,36550,37850,36150,384048,14234328725,1303047454800,35798007,KSQ
253450,KR7253450001,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,43150,2,-1550,-3.47,44700,44700,43100,52121,2278131025,1297024188700,30058498,KSQ
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,80700,2,-500,-0.62,80600,81900,80500,43533,3527383350,1249283855100,15480593,KSQ
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,55300,2,-1000,-1.78,55800,56700,55100,31664,1763566200,1212682216200,21929154,KSQ
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,64000,2,-2800,-4.19,66200,67000,63800,140312,9138446950,1196227136000,18691049,KSQ
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,162700,2,-600,-0.37,163800,165200,160300,22242,3625557450,1187465461900,7298497,KSQ
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,31100,2,-450,-1.43,31250,32650,30950,295432,9356043450,1161698359500,37353645,KSQ
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,30350,2,-50,-0.16,30300,30750,30100,66867,2030080650,1160832141600,38248176,KSQ
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,13450,2,-140,-1.03,13470,13600,13360,62023,837660890,1114553577650,82866437,KSQ
140410,KR7140410002,메지온,KOSDAQ,중견기업부,37100,1,50,0.13,37050,38000,36750,65877,2452790950,1113272314000,30007340,KSQ
178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,19620,2,-290,-1.46,19990,20050,19570,85301,1688142120,1103584857480,56247954,KSQ
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,22300,2,-200,-0.89,22300,22950,22200,95371,2148956725,1094570992300,49083901,KSQ
095340,KR7095340006,ISC,KOSDAQ,우량기업부,49950,1,1150,2.36,48500,50700,48400,94982,4732123725,1058793047100,21197058,KSQ
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,37250,2,-150,-0.4,37750,37850,37200,56236,2110730250,1055288439750,28329891,KSQ
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,51200,1,300,0.59,52500,54100,50900,703289,36933623500,1012496486400,19775322,KSQ
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,41400,2,-1500,-3.5,42500,43250,41300,86731,3650216825,982770008400,23738406,KSQ
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,31650,1,450,1.44,31250,32150,31000,51548,1624835400,977605200000,30888000,KSQ
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,83400,1,400,0.48,82300,84900,82100,11997,1004125700,973695000000,11675000,KSQ
112040,KR7112040001,위메이드,KOSDAQ,중견기업부,28650,2,-700,-2.39,28850,29050,28450,69247,1989637675,972624037950,33948483,KSQ
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,40050,2,-300,-0.74,40150,41000,39900,47724,1925687600,950910594300,23743086,KSQ
067160,KR7067160002,SOOP,KOSDAQ GLOBAL,우량기업부,80600,2,-900,-1.1,81100,82300,80400,22391,1821179000,926478220200,11494767,KSQ
098460,KR7098460009,고영,KOSDAQ,우량기업부,13190,2,-20,-0.15,13130,13455,13090,396075,5245720105,905556218450,68654755,KSQ
078130,KR7078130002,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0,0.0,0,0,0,0,0,901924696800,1127405871,KSQ
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,13550,1,260,1.96,13200,13870,13130,236226,3218641470,890648925400,65730548,KSQ
358570,KR7358570000,지아이이노베이션,KOSDAQ,기술성장기업부,15630,2,-350,-2.19,15850,16100,15510,515294,8133885625,875482814880,56012976,KSQ
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,75900,2,-800,-1.04,76100,77400,75250,48897,3731702800,871561673400,11483026,KSQ
225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,12710,2,-20,-0.16,12760,13070,12660,177129,2282249525,837082811540,65860174,KSQ
232140,KR7232140004,와이씨,KOSDAQ,우량기업부,10040,2,-70,-0.69,10080,10420,10000,344814,3500555475,823735314000,82045350,KSQ
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,14170,2,-210,-1.46,14300,14800,14120,136459,1962779815,819712763220,57848466,KSQ
053800,KR7053800009,안랩,KOSDAQ,우량기업부,72600,2,-6000,-7.63,78200,78200,72300,187279,13888244600,807784335600,11126506,KSQ
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,33350,2,-150,-0.45,33350,34300,33150,53629,1803717850,764250000700,22916042,KSQ
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,34650,3,0,0.0,34400,36000,34250,120420,4226939675,747136986750,21562395,KSQ
067310,KR7067310003,하나마이크론,KOSDAQ,우량기업부,11260,1,430,3.97,10740,11540,10740,645673,7283695305,746222145740,66271949,KSQ
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,20750,2,-150,-0.72,20900,21100,20700,23626,492849200,745106770000,35908760,KSQ
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,32500,1,400,1.25,31750,33000,31500,178670,5789402850,743786290000,22885732,KSQ
067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),6100,2,-180,-2.87,6280,6280,6080,241636,1487322395,743563696800,121895688,KSQ
014620,KR7014620009,성광벤드,KOSDAQ,우량기업부,26600,2,-1600,-5.67,27950,28100,26400,252929,6773964400,742899350200,27928547,KSQ
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,34550,1,400,1.17,34650,36200,34100,239556,8473296100,741147493850,21451447,KSQ
336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,8160,2,-160,-1.92,8300,8320,8090,448397,3668306415,729019451040,89340619,KSQ
033500,KR7033500000,동성화인텍,KOSDAQ,우량기업부,24200,2,-450,-1.83,24750,24800,23700,295539,7130221975,725745754800,29989494,KSQ
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,28550,2,-400,-1.38,28700,29100,28400,25105,720507200,708930160450,24831179,KSQ
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,10330,2,-100,-0.96,10340,10650,10230,96154,998436955,698851967470,67652659,KSQ
086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,15310,1,20,0.13,15300,15480,15220,106051,1632589875,687169982850,44883735,KSQ
251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,54700,2,-900,-1.62,56900,56900,54200,21760,1194308750,678280000000,12400000,KSQ
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,21600,1,350,1.65,21700,22000,21250,579565,12560386625,668398500000,30944375,KSQ
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,7740,2,-290,-3.61,7960,7960,7710,156288,1224976770,652063505940,84245931,KSQ
121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,53100,2,-900,-1.67,53200,54800,53000,18271,981325100,647611741800,12196078,KSQ
183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,61900,2,-100,-0.16,62000,64300,61200,90561,5653176700,647516339600,10460684,KSQ
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,30600,1,100,0.33,30350,30900,30100,22888,697176800,641500113600,20964056,KSQ
323280,KR7323280008,태성,KOSDAQ,중견기업부,21050,2,-700,-3.22,21700,22150,20900,155765,3344861025,640777366500,30440730,KSQ
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,52400,2,-300,-0.57,53700,54200,52200,28185,1504162550,639876888400,12211391,KSQ
003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,5710,2,-40,-0.7,5700,5730,5630,66733,379546945,639552095910,112005621,KSQ
084110,KR7084110006,휴온스글로벌,KOSDAQ,중견기업부,50600,1,2050,4.22,48500,52300,48000,96227,4891539050,639423092000,12636820,KSQ
347850,KR7347850000,디앤디파마텍,KOSDAQ,기술성장기업부,58300,2,-1100,-1.85,59100,59500,57600,231443,13566288200,624235648300,10707301,KSQ
460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,17270,2,-330,-1.88,17500,17510,17050,161307,2784965070,611794430170,35425271,KSQ
047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,19080,2,-480,-2.45,19510,19510,19060,85518,1641738755,607030085520,31814994,KSQ
085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,10730,2,-120,-1.11,10750,10950,10640,152499,1646684535,604253973390,56314443,KSQ
025980,KR7025980004,아난티,KOSDAQ,우량기업부,6780,2,-50,-0.73,6910,6970,6740,526013,3606894955,600907860840,88629478,KSQ
348210,KR7348210006,넥스틴,KOSDAQ GLOBAL,우량기업부,57200,2,-100,-0.17,56800,58200,56600,31827,1826570050,599284686000,10477005,KSQ
025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,6580,2,-220,-3.24,6770,6830,6540,398545,2655036225,578984530600,87991570,KSQ
340570,KR7340570001,티앤엘,KOSDAQ,우량기업부,70900,2,-2400,-3.27,74000,74000,70100,38827,2762668350,576275200000,8128000,KSQ
101730,KR7101730000,위메이드맥스,KOSDAQ,우량기업부,6930,2,-230,-3.21,7190,7190,6850,44318,307910395,574743818880,82935616,KSQ
475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,26850,2,-700,-2.54,27250,28100,26750,347830,9507477450,561946818300,20929118,KSQ
082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,24400,2,-250,-1.01,24900,24900,24300,14097,346245500,558081997200,22872213,KSQ
